Date,AAPL,JPM,MSFT,NVDA
2022-11-29,138.94190979003906,126.2601089477539,234.18360900878906,15.61851978302002
2022-11-30,145.69363403320312,127.75788879394531,248.6148681640625,16.905162811279297
2022-12-01,145.96923828125,125.96424102783203,248.17637634277344,17.116939544677734
2022-12-02,145.4771270751953,124.96569061279297,248.49790954589844,16.85820770263672
2022-12-05,144.31573486328125,121.46151733398438,243.8011932373047,16.592491149902344
2022-12-06,140.65447998046875,121.66495513916016,238.8511199951172,15.970149993896484
2022-12-07,138.71554565429688,121.58172607421875,238.1203155517578,16.103008270263672
2022-12-08,140.3985595703125,122.8576889038086,241.07278442382812,17.150903701782227
2022-12-09,139.9163055419922,122.19196319580078,239.14344787597656,16.983078002929688
2022-12-12,142.20953369140625,124.08735656738281,246.0521240234375,17.516517639160156
2022-12-13,143.174072265625,123.9671401977539,250.34934997558594,18.052947998046875
2022-12-14,140.94973754882812,123.34768676757812,250.64170837402344,17.65537452697754
2022-12-15,134.34559631347656,120.28734588623047,242.6416473388672,16.93412971496582
2022-12-16,132.38702392578125,119.53842163085938,238.43214416503906,16.553529739379883
2022-12-19,130.28079223632812,120.25035858154297,234.30055236816406,16.236865997314453
2022-12-20,130.21192932128906,120.83282470703125,235.6160430908203,16.068044662475586
2022-12-21,133.3122100830078,122.19196319580078,238.17877197265625,16.483604431152344
2022-12-22,130.1430206298828,120.80511474609375,232.0983428955078,15.322831153869629
2022-12-23,129.7788543701172,121.37833404541016,232.62454223632812,15.189970016479492
2022-12-27,127.97771453857422,121.80366516113281,230.89981079101562,14.106114387512207
2022-12-28,124.05070495605469,122.4693374633789,228.53195190429688,14.02120590209961
2022-12-29,127.56438446044922,123.17202758789062,234.8462371826172,14.587606430053711
2022-12-30,127.87933349609375,123.98564147949219,233.6866455078125,14.59859561920166
2023-01-03,123.09602355957031,124.92868041992188,233.4528350830078,14.299910545349121
2023-01-04,124.36566925048828,126.09368896484375,223.24082946777344,14.733452796936035
2023-01-05,123.04682159423828,126.06571197509766,216.62445068359375,14.24996280670166
2023-01-06,127.57421875,128.47808837890625,219.17745971679688,14.843337059020996
2023-01-09,128.09585571289062,127.94713592529297,221.3114471435547,15.611525535583496
2023-01-10,128.66668701171875,129.0928192138672,222.99725341796875,15.892229080200195
2023-01-11,131.3831329345703,130.05213928222656,229.74021911621094,15.984130859375
2023-01-12,131.30438232421875,129.92173767089844,232.41017150878906,16.49359703063965
2023-01-13,132.633056640625,133.20025634765625,233.1117401123047,16.881187438964844
2023-01-17,133.79446411132812,131.14186096191406,234.203125,17.683340072631836
2023-01-18,133.07598876953125,127.20203399658203,229.77919006347656,17.35868263244629
2023-01-19,133.13504028320312,125.50686645507812,225.9984130859375,16.747323989868164
2023-01-20,135.69400024414062,125.81425476074219,234.07643127441406,17.82019805908203
2023-01-23,138.8828582763672,127.85404968261719,236.37608337402344,19.172767639160156
2023-01-24,140.2804412841797,128.95309448242188,235.84988403320312,19.24468994140625
2023-01-25,139.62103271484375,129.57711791992188,234.4564666748047,19.30263328552246
2023-01-26,141.68788146972656,130.3781280517578,241.6574249267578,19.781126022338867
2023-01-27,143.62680053710938,130.69482421875,241.81338500976562,20.343530654907227
2023-01-30,140.7430419921875,129.58645629882812,236.50274658203125,19.141801834106445
2023-01-31,142.0126495361328,130.3594970703125,241.47232055664062,19.516407012939453
2023-02-01,143.13467407226562,130.01487731933594,246.28594970703125,20.92092514038086
2023-02-02,148.4396209716797,129.4094696044922,257.8329162597656,21.68611717224121
2023-02-03,152.06153869628906,131.4119873046875,251.74281311035156,21.0777587890625
2023-02-06,149.33526611328125,132.18507385253906,250.20314025878906,21.066770553588867
2023-02-07,152.2091522216797,133.79640197753906,260.7172546386719,22.149627685546875
2023-02-08,149.52223205566406,132.8556671142578,259.90838623046875,22.181591033935547
2023-02-09,148.4888153076172,130.78793334960938,256.8779602050781,22.31345558166504
2023-02-10,148.85353088378906,131.36541748046875,256.37127685546875,21.242586135864258
2023-02-13,151.65298461914062,132.79046630859375,264.3810729980469,21.765031814575195
2023-02-14,151.01226806640625,133.37722778320312,265.2093505859375,22.9467830657959
2023-02-15,153.1118621826172,133.9360809326172,263.08953857421875,22.740001678466797
2023-02-16,151.51499938964844,132.09190368652344,256.0854187011719,21.97880744934082
2023-02-17,150.37156677246094,132.4831085205078,252.0900421142578,21.36545181274414
2023-02-21,146.3596649169922,130.05213928222656,246.82470703125,20.63322639465332
2023-02-22,146.78353881835938,129.05552673339844,245.69154357910156,20.732126235961914
2023-02-23,147.26654052734375,130.08938598632812,248.87615966796875,23.639055252075195
2023-02-24,144.6149444580078,131.262939453125,243.45449829101562,23.26145362854004
2023-02-27,145.8076629638672,132.4085693359375,244.37277221679688,23.47622299194336
2023-02-28,145.304931640625,133.51699829101562,243.64987182617188,23.191526412963867
2023-03-01,143.23495483398438,132.7718505859375,240.57276916503906,22.674072265625
2023-03-02,143.82640075683594,131.39340209960938,245.30079650878906,23.289426803588867
2023-03-03,148.8732452392578,133.80572509765625,249.38409423828125,23.86481475830078
2023-03-06,151.63327026367188,133.02334594726562,250.92755126953125,23.529172897338867
2023-03-07,149.4351348876953,129.11141967773438,248.27044677734375,23.26740264892578
2023-03-08,150.68699645996094,128.34764099121094,247.83087158203125,24.15961265563965
2023-03-09,148.43955993652344,121.39938354492188,246.4827880859375,23.415267944335938
2023-03-10,146.37939453125,124.4823226928711,242.83909606933594,22.944684982299805
2023-03-13,148.3212432861328,122.24696350097656,248.0457763671875,22.945682525634766
2023-03-14,150.4110107421875,125.38581085205078,254.7568359375,24.04171371459961
2023-03-15,150.80526733398438,119.4620590209961,259.29931640625,24.206571578979492
2023-03-16,153.6243896484375,121.78125,269.8103942871094,25.518407821655273
2023-03-17,152.78656005859375,117.18011474609375,272.9656066894531,25.70224952697754
2023-03-20,155.15228271484375,118.41889190673828,265.9321594238281,25.877094268798828
2023-03-21,157.00546264648438,121.59500122070312,267.4463806152344,26.175830841064453
2023-03-22,155.57615661621094,118.4561538696289,265.9908447265625,26.444589614868164
2023-03-23,156.66046142578125,118.13946533203125,271.236572265625,27.16695213317871
2023-03-24,157.96157836914062,116.34185791015625,274.07928466796875,26.755313873291016
2023-03-27,156.0197296142578,119.6762924194336,269.9862060546875,26.507537841796875
2023-03-28,155.398681640625,120.0395278930664,268.8628234863281,26.386642456054688
2023-03-29,158.47415161132812,120.28170776367188,274.0205993652344,26.960132598876953
2023-03-30,160.04144287109375,119.91844177246094,277.47882080078125,27.358779907226562
2023-03-31,162.54519653320312,121.37144470214844,281.6304016113281,27.75243377685547
2023-04-03,163.7970428466797,121.23173522949219,280.5851745605469,27.940263748168945
2023-04-04,163.26475524902344,119.61109924316406,280.5363464355469,27.4287166595459
2023-04-05,161.4214630126953,119.78944396972656,277.76202392578125,26.85722541809082
2023-04-06,162.30860900878906,119.65802001953125,284.8541564941406,27.013084411621094
2023-04-10,159.71617126464844,120.05227661132812,282.69525146484375,27.554611206054688
2023-04-11,158.50375366210938,120.64366912841797,276.2869873046875,27.14497184753418
2023-04-12,157.81373596191406,120.62489318847656,276.9317626953125,26.47156524658203
2023-04-13,163.19577026367188,121.08487701416016,283.134765625,26.439592361450195
2023-04-14,162.85076904296875,130.2279510498047,279.5204772949219,26.734331130981445
2023-04-17,162.87046813964844,131.2605438232422,282.1188659667969,26.978118896484375
2023-04-18,164.09278869628906,132.7343292236328,281.6987609863281,27.642528533935547
2023-04-19,165.2362060546875,132.56536865234375,281.77703857421875,27.90629768371582
2023-04-20,164.2702178955078,132.18045043945312,279.4910888671875,27.080026626586914
2023-04-21,162.66346740722656,131.92701721191406,279.1492004394531,27.095012664794922
2023-04-24,162.9690704345703,132.1053924560547,275.25146484375,27.018081665039062
2023-04-25,161.43130493164062,129.23291015625,269.04840087890625,26.217792510986328
2023-04-26,161.4214630126953,126.94245910644531,288.5368347167969,26.93215560913086
2023-04-27,166.0050506591797,128.65090942382812,297.7779846191406,27.20191764831543
2023-04-28,167.25694274902344,129.76800537109375,300.15185546875,27.72446060180664
2023-05-01,167.16819763183594,132.5465850830078,298.4910888671875,28.88443374633789
2023-05-02,166.13323974609375,130.4063262939453,298.3445739746094,28.185049057006836
2023-05-03,165.05877685546875,127.646484375,297.35797119140625,27.777408599853516
2023-05-04,163.42245483398438,125.90048217773438,298.3445739746094,27.537620544433594
2023-05-05,171.0913848876953,128.35992431640625,303.46337890625,28.654634475708008
2023-05-08,171.0223846435547,128.66969299316406,301.5096435546875,29.125215530395508
2023-05-09,169.3170928955078,128.05014038085938,299.89788818359375,28.545726776123047
2023-05-10,171.08151245117188,128.11582946777344,305.0849914550781,28.859453201293945
2023-05-11,171.26881408691406,127.7121810913086,302.9358825683594,28.55272102355957
2023-05-12,170.34095764160156,125.8817138671875,301.8222351074219,28.314931869506836
2023-05-15,169.84739685058594,126.94245910644531,302.3009338378906,28.927392959594727
2023-05-16,169.84739685058594,126.08824157714844,304.52813720703125,29.187164306640625
2023-05-17,170.4593963623047,129.96510314941406,307.40643310546875,30.151309967041016
2023-05-18,172.78892517089844,130.95077514648438,311.8315124511719,31.649982452392578
2023-05-19,172.8974609375,130.65037536621094,311.65533447265625,31.236345291137695
2023-05-22,171.94989013671875,129.5708465576172,314.4356384277344,31.148427963256836
2023-05-23,169.343994140625,128.2191162109375,308.6399841308594,30.660852432250977
